ISO3,Year,Indicator
ESP,2000,UNDP-HDI-IHDI-INEQ-EDU
EST,2000,UNDP-HDI-IHDI-INEQ-EDU
FIN,2000,UNDP-HDI-IHDI-INEQ-EDU
FRA,2000,UNDP-HDI-IHDI-INEQ-EDU
GRC,2000,UNDP-HDI-IHDI-INEQ-EDU
HRV,2000,UNDP-HDI-IHDI-INEQ-EDU
HUN,2000,UNDP-HDI-IHDI-INEQ-EDU
IRL,2000,UNDP-HDI-IHDI-INEQ-EDU
ITA,2000,UNDP-HDI-IHDI-INEQ-EDU
LTU,2000,UNDP-HDI-IHDI-INEQ-EDU
LUX,2000,UNDP-HDI-IHDI-INEQ-EDU
LVA,2000,UNDP-HDI-IHDI-INEQ-EDU
MLT,2000,UNDP-HDI-IHDI-INEQ-EDU
NLD,2000,UNDP-HDI-IHDI-INEQ-EDU
POL,2000,UNDP-HDI-IHDI-INEQ-EDU
PRT,2000,UNDP-HDI-IHDI-INEQ-EDU
ROU,2000,UNDP-HDI-IHDI-INEQ-EDU
SVK,2000,UNDP-HDI-IHDI-INEQ-EDU
SVN,2000,UNDP-HDI-IHDI-INEQ-EDU
SWE,2000,UNDP-HDI-IHDI-INEQ-EDU
AUT,2001,UNDP-HDI-IHDI-INEQ-EDU
BEL,2001,UNDP-HDI-IHDI-INEQ-EDU
BGR,2001,UNDP-HDI-IHDI-INEQ-EDU
CYP,2001,UNDP-HDI-IHDI-INEQ-EDU
CZE,2001,UNDP-HDI-IHDI-INEQ-EDU
DEU,2001,UNDP-HDI-IHDI-INEQ-EDU
DNK,2001,UNDP-HDI-IHDI-INEQ-EDU
ESP,2001,UNDP-HDI-IHDI-INEQ-EDU
EST,2001,UNDP-HDI-IHDI-INEQ-EDU
FIN,2001,UNDP-HDI-IHDI-INEQ-EDU
FRA,2001,UNDP-HDI-IHDI-INEQ-EDU
GRC,2001,UNDP-HDI-IHDI-INEQ-EDU
HRV,2001,UNDP-HDI-IHDI-INEQ-EDU
HUN,2001,UNDP-HDI-IHDI-INEQ-EDU
IRL,2001,UNDP-HDI-IHDI-INEQ-EDU
ITA,2001,UNDP-HDI-IHDI-INEQ-EDU
LTU,2001,UNDP-HDI-IHDI-INEQ-EDU
LUX,2001,UNDP-HDI-IHDI-INEQ-EDU
LVA,2001,UNDP-HDI-IHDI-INEQ-EDU
MLT,2001,UNDP-HDI-IHDI-INEQ-EDU
NLD,2001,UNDP-HDI-IHDI-INEQ-EDU
POL,2001,UNDP-HDI-IHDI-INEQ-EDU
PRT,2001,UNDP-HDI-IHDI-INEQ-EDU
ROU,2001,UNDP-HDI-IHDI-INEQ-EDU
SVK,2001,UNDP-HDI-IHDI-INEQ-EDU
SVN,2001,UNDP-HDI-IHDI-INEQ-EDU
SWE,2001,UNDP-HDI-IHDI-INEQ-EDU
AUT,2002,UNDP-HDI-IHDI-INEQ-EDU
BEL,2002,UNDP-HDI-IHDI-INEQ-EDU
BGR,2002,UNDP-HDI-IHDI-INEQ-EDU
CYP,2002,UNDP-HDI-IHDI-INEQ-EDU
CZE,2002,UNDP-HDI-IHDI-INEQ-EDU
DEU,2002,UNDP-HDI-IHDI-INEQ-EDU
DNK,2002,UNDP-HDI-IHDI-INEQ-EDU
ESP,2002,UNDP-HDI-IHDI-INEQ-EDU
EST,2002,UNDP-HDI-IHDI-INEQ-EDU
FIN,2002,UNDP-HDI-IHDI-INEQ-EDU
FRA,2002,UNDP-HDI-IHDI-INEQ-EDU
GRC,2002,UNDP-HDI-IHDI-INEQ-EDU
HRV,2002,UNDP-HDI-IHDI-INEQ-EDU
HUN,2002,UNDP-HDI-IHDI-INEQ-EDU
IRL,2002,UNDP-HDI-IHDI-INEQ-EDU
ITA,2002,UNDP-HDI-IHDI-INEQ-EDU
LTU,2002,UNDP-HDI-IHDI-INEQ-EDU
LUX,2002,UNDP-HDI-IHDI-INEQ-EDU
LVA,2002,UNDP-HDI-IHDI-INEQ-EDU
MLT,2002,UNDP-HDI-IHDI-INEQ-EDU
NLD,2002,UNDP-HDI-IHDI-INEQ-EDU
POL,2002,UNDP-HDI-IHDI-INEQ-EDU
PRT,2002,UNDP-HDI-IHDI-INEQ-EDU
ROU,2002,UNDP-HDI-IHDI-INEQ-EDU
SVK,2002,UNDP-HDI-IHDI-INEQ-EDU
SVN,2002,UNDP-HDI-IHDI-INEQ-EDU
SWE,2002,UNDP-HDI-IHDI-INEQ-EDU
AUT,2003,UNDP-HDI-IHDI-INEQ-EDU
BEL,2003,UNDP-HDI-IHDI-INEQ-EDU
BGR,2003,UNDP-HDI-IHDI-INEQ-EDU
CYP,2003,UNDP-HDI-IHDI-INEQ-EDU
CZE,2003,UNDP-HDI-IHDI-INEQ-EDU
DEU,2003,UNDP-HDI-IHDI-INEQ-EDU
DNK,2003,UNDP-HDI-IHDI-INEQ-EDU
ESP,2003,UNDP-HDI-IHDI-INEQ-EDU
EST,2003,UNDP-HDI-IHDI-INEQ-EDU
FIN,2003,UNDP-HDI-IHDI-INEQ-EDU
FRA,2003,UNDP-HDI-IHDI-INEQ-EDU
GRC,2003,UNDP-HDI-IHDI-INEQ-EDU
HRV,2003,UNDP-HDI-IHDI-INEQ-EDU
HUN,2003,UNDP-HDI-IHDI-INEQ-EDU
IRL,2003,UNDP-HDI-IHDI-INEQ-EDU
ITA,2003,UNDP-HDI-IHDI-INEQ-EDU
LTU,2003,UNDP-HDI-IHDI-INEQ-EDU
LUX,2003,UNDP-HDI-IHDI-INEQ-EDU
LVA,2003,UNDP-HDI-IHDI-INEQ-EDU
MLT,2003,UNDP-HDI-IHDI-INEQ-EDU
NLD,2003,UNDP-HDI-IHDI-INEQ-EDU
POL,2003,UNDP-HDI-IHDI-INEQ-EDU
PRT,2003,UNDP-HDI-IHDI-INEQ-EDU
ROU,2003,UNDP-HDI-IHDI-INEQ-EDU
SVK,2003,UNDP-HDI-IHDI-INEQ-EDU
SVN,2003,UNDP-HDI-IHDI-INEQ-EDU
SWE,2003,UNDP-HDI-IHDI-INEQ-EDU
AUT,2004,UNDP-HDI-IHDI-INEQ-EDU
BEL,2004,UNDP-HDI-IHDI-INEQ-EDU
BGR,2004,UNDP-HDI-IHDI-INEQ-EDU
CYP,2004,UNDP-HDI-IHDI-INEQ-EDU
CZE,2004,UNDP-HDI-IHDI-INEQ-EDU
DEU,2004,UNDP-HDI-IHDI-INEQ-EDU
DNK,2004,UNDP-HDI-IHDI-INEQ-EDU
ESP,2004,UNDP-HDI-IHDI-INEQ-EDU
EST,2004,UNDP-HDI-IHDI-INEQ-EDU
FIN,2004,UNDP-HDI-IHDI-INEQ-EDU
FRA,2004,UNDP-HDI-IHDI-INEQ-EDU
GRC,2004,UNDP-HDI-IHDI-INEQ-EDU
HRV,2004,UNDP-HDI-IHDI-INEQ-EDU
HUN,2004,UNDP-HDI-IHDI-INEQ-EDU
IRL,2004,UNDP-HDI-IHDI-INEQ-EDU
ITA,2004,UNDP-HDI-IHDI-INEQ-EDU
LTU,2004,UNDP-HDI-IHDI-INEQ-EDU
LUX,2004,UNDP-HDI-IHDI-INEQ-EDU
LVA,2004,UNDP-HDI-IHDI-INEQ-EDU
MLT,2004,UNDP-HDI-IHDI-INEQ-EDU
NLD,2004,UNDP-HDI-IHDI-INEQ-EDU
POL,2004,UNDP-HDI-IHDI-INEQ-EDU
PRT,2004,UNDP-HDI-IHDI-INEQ-EDU
ROU,2004,UNDP-HDI-IHDI-INEQ-EDU
SVK,2004,UNDP-HDI-IHDI-INEQ-EDU
SVN,2004,UNDP-HDI-IHDI-INEQ-EDU
SWE,2004,UNDP-HDI-IHDI-INEQ-EDU
AUT,2005,UNDP-HDI-IHDI-INEQ-EDU
BEL,2005,UNDP-HDI-IHDI-INEQ-EDU
BGR,2005,UNDP-HDI-IHDI-INEQ-EDU
CYP,2005,UNDP-HDI-IHDI-INEQ-EDU
CZE,2005,UNDP-HDI-IHDI-INEQ-EDU
DEU,2005,UNDP-HDI-IHDI-INEQ-EDU
DNK,2005,UNDP-HDI-IHDI-INEQ-EDU
ESP,2005,UNDP-HDI-IHDI-INEQ-EDU
EST,2005,UNDP-HDI-IHDI-INEQ-EDU
FIN,2005,UNDP-HDI-IHDI-INEQ-EDU
FRA,2005,UNDP-HDI-IHDI-INEQ-EDU
GRC,2005,UNDP-HDI-IHDI-INEQ-EDU
HRV,2005,UNDP-HDI-IHDI-INEQ-EDU
HUN,2005,UNDP-HDI-IHDI-INEQ-EDU
IRL,2005,UNDP-HDI-IHDI-INEQ-EDU
ITA,2005,UNDP-HDI-IHDI-INEQ-EDU
LTU,2005,UNDP-HDI-IHDI-INEQ-EDU
LUX,2005,UNDP-HDI-IHDI-INEQ-EDU
LVA,2005,UNDP-HDI-IHDI-INEQ-EDU
MLT,2005,UNDP-HDI-IHDI-INEQ-EDU
NLD,2005,UNDP-HDI-IHDI-INEQ-EDU
POL,2005,UNDP-HDI-IHDI-INEQ-EDU
PRT,2005,UNDP-HDI-IHDI-INEQ-EDU
ROU,2005,UNDP-HDI-IHDI-INEQ-EDU
SVK,2005,UNDP-HDI-IHDI-INEQ-EDU
SVN,2005,UNDP-HDI-IHDI-INEQ-EDU
SWE,2005,UNDP-HDI-IHDI-INEQ-EDU
AUT,2006,UNDP-HDI-IHDI-INEQ-EDU
BEL,2006,UNDP-HDI-IHDI-INEQ-EDU
BGR,2006,UNDP-HDI-IHDI-INEQ-EDU
CYP,2006,UNDP-HDI-IHDI-INEQ-EDU
CZE,2006,UNDP-HDI-IHDI-INEQ-EDU
DEU,2006,UNDP-HDI-IHDI-INEQ-EDU
DNK,2006,UNDP-HDI-IHDI-INEQ-EDU
ESP,2006,UNDP-HDI-IHDI-INEQ-EDU
EST,2006,UNDP-HDI-IHDI-INEQ-EDU
FIN,2006,UNDP-HDI-IHDI-INEQ-EDU
FRA,2006,UNDP-HDI-IHDI-INEQ-EDU
GRC,2006,UNDP-HDI-IHDI-INEQ-EDU
HRV,2006,UNDP-HDI-IHDI-INEQ-EDU
HUN,2006,UNDP-HDI-IHDI-INEQ-EDU
IRL,2006,UNDP-HDI-IHDI-INEQ-EDU
ITA,2006,UNDP-HDI-IHDI-INEQ-EDU
LTU,2006,UNDP-HDI-IHDI-INEQ-EDU
LUX,2006,UNDP-HDI-IHDI-INEQ-EDU
LVA,2006,UNDP-HDI-IHDI-INEQ-EDU
MLT,2006,UNDP-HDI-IHDI-INEQ-EDU
NLD,2006,UNDP-HDI-IHDI-INEQ-EDU
POL,2006,UNDP-HDI-IHDI-INEQ-EDU
PRT,2006,UNDP-HDI-IHDI-INEQ-EDU
ROU,2006,UNDP-HDI-IHDI-INEQ-EDU
SVK,2006,UNDP-HDI-IHDI-INEQ-EDU
SVN,2006,UNDP-HDI-IHDI-INEQ-EDU
SWE,2006,UNDP-HDI-IHDI-INEQ-EDU
AUT,2007,UNDP-HDI-IHDI-INEQ-EDU
BEL,2007,UNDP-HDI-IHDI-INEQ-EDU
BGR,2007,UNDP-HDI-IHDI-INEQ-EDU
CYP,2007,UNDP-HDI-IHDI-INEQ-EDU
CZE,2007,UNDP-HDI-IHDI-INEQ-EDU
DEU,2007,UNDP-HDI-IHDI-INEQ-EDU
DNK,2007,UNDP-HDI-IHDI-INEQ-EDU
ESP,2007,UNDP-HDI-IHDI-INEQ-EDU
EST,2007,UNDP-HDI-IHDI-INEQ-EDU
FIN,2007,UNDP-HDI-IHDI-INEQ-EDU
FRA,2007,UNDP-HDI-IHDI-INEQ-EDU
GRC,2007,UNDP-HDI-IHDI-INEQ-EDU
HRV,2007,UNDP-HDI-IHDI-INEQ-EDU
HUN,2007,UNDP-HDI-IHDI-INEQ-EDU
IRL,2007,UNDP-HDI-IHDI-INEQ-EDU
ITA,2007,UNDP-HDI-IHDI-INEQ-EDU
LTU,2007,UNDP-HDI-IHDI-INEQ-EDU
LUX,2007,UNDP-HDI-IHDI-INEQ-EDU
LVA,2007,UNDP-HDI-IHDI-INEQ-EDU
MLT,2007,UNDP-HDI-IHDI-INEQ-EDU
NLD,2007,UNDP-HDI-IHDI-INEQ-EDU
POL,2007,UNDP-HDI-IHDI-INEQ-EDU
PRT,2007,UNDP-HDI-IHDI-INEQ-EDU
ROU,2007,UNDP-HDI-IHDI-INEQ-EDU
SVK,2007,UNDP-HDI-IHDI-INEQ-EDU
SVN,2007,UNDP-HDI-IHDI-INEQ-EDU
SWE,2007,UNDP-HDI-IHDI-INEQ-EDU
AUT,2008,UNDP-HDI-IHDI-INEQ-EDU
BEL,2008,UNDP-HDI-IHDI-INEQ-EDU
BGR,2008,UNDP-HDI-IHDI-INEQ-EDU
CYP,2008,UNDP-HDI-IHDI-INEQ-EDU
CZE,2008,UNDP-HDI-IHDI-INEQ-EDU
DEU,2008,UNDP-HDI-IHDI-INEQ-EDU
DNK,2008,UNDP-HDI-IHDI-INEQ-EDU
ESP,2008,UNDP-HDI-IHDI-INEQ-EDU
EST,2008,UNDP-HDI-IHDI-INEQ-EDU
FIN,2008,UNDP-HDI-IHDI-INEQ-EDU
FRA,2008,UNDP-HDI-IHDI-INEQ-EDU
GRC,2008,UNDP-HDI-IHDI-INEQ-EDU
HRV,2008,UNDP-HDI-IHDI-INEQ-EDU
HUN,2008,UNDP-HDI-IHDI-INEQ-EDU
IRL,2008,UNDP-HDI-IHDI-INEQ-EDU
ITA,2008,UNDP-HDI-IHDI-INEQ-EDU
LTU,2008,UNDP-HDI-IHDI-INEQ-EDU
LUX,2008,UNDP-HDI-IHDI-INEQ-EDU
LVA,2008,UNDP-HDI-IHDI-INEQ-EDU
MLT,2008,UNDP-HDI-IHDI-INEQ-EDU
NLD,2008,UNDP-HDI-IHDI-INEQ-EDU
POL,2008,UNDP-HDI-IHDI-INEQ-EDU
PRT,2008,UNDP-HDI-IHDI-INEQ-EDU
ROU,2008,UNDP-HDI-IHDI-INEQ-EDU
SVK,2008,UNDP-HDI-IHDI-INEQ-EDU
SVN,2008,UNDP-HDI-IHDI-INEQ-EDU
SWE,2008,UNDP-HDI-IHDI-INEQ-EDU
AUT,2009,UNDP-HDI-IHDI-INEQ-EDU
BEL,2009,UNDP-HDI-IHDI-INEQ-EDU
BGR,2009,UNDP-HDI-IHDI-INEQ-EDU
CYP,2009,UNDP-HDI-IHDI-INEQ-EDU
CZE,2009,UNDP-HDI-IHDI-INEQ-EDU
DEU,2009,UNDP-HDI-IHDI-INEQ-EDU
DNK,2009,UNDP-HDI-IHDI-INEQ-EDU
ESP,2009,UNDP-HDI-IHDI-INEQ-EDU
EST,2009,UNDP-HDI-IHDI-INEQ-EDU
FIN,2009,UNDP-HDI-IHDI-INEQ-EDU
FRA,2009,UNDP-HDI-IHDI-INEQ-EDU
GRC,2009,UNDP-HDI-IHDI-INEQ-EDU
HRV,2009,UNDP-HDI-IHDI-INEQ-EDU
HUN,2009,UNDP-HDI-IHDI-INEQ-EDU
IRL,2009,UNDP-HDI-IHDI-INEQ-EDU
ITA,2009,UNDP-HDI-IHDI-INEQ-EDU
LTU,2009,UNDP-HDI-IHDI-INEQ-EDU
LUX,2009,UNDP-HDI-IHDI-INEQ-EDU
LVA,2009,UNDP-HDI-IHDI-INEQ-EDU
MLT,2009,UNDP-HDI-IHDI-INEQ-EDU
NLD,2009,UNDP-HDI-IHDI-INEQ-EDU
POL,2009,UNDP-HDI-IHDI-INEQ-EDU
PRT,2009,UNDP-HDI-IHDI-INEQ-EDU
ROU,2009,UNDP-HDI-IHDI-INEQ-EDU
SVK,2009,UNDP-HDI-IHDI-INEQ-EDU
SVN,2009,UNDP-HDI-IHDI-INEQ-EDU
SWE,2009,UNDP-HDI-IHDI-INEQ-EDU
DNK,2010,UNDP-HDI-IHDI-INEQ-EDU
ESP,2010,UNDP-HDI-IHDI-INEQ-EDU
DNK,2011,UNDP-HDI-IHDI-INEQ-EDU
ESP,2011,UNDP-HDI-IHDI-INEQ-EDU
DNK,2012,UNDP-HDI-IHDI-INEQ-EDU
ESP,2012,UNDP-HDI-IHDI-INEQ-EDU
DNK,2013,UNDP-HDI-IHDI-INEQ-EDU
ESP,2013,UNDP-HDI-IHDI-INEQ-EDU
AUT,1990,UNDP-HDI-IHDI-INEQ-INC
BEL,1990,UNDP-HDI-IHDI-INEQ-INC
BGR,1990,UNDP-HDI-IHDI-INEQ-INC
CYP,1990,UNDP-HDI-IHDI-INEQ-INC
CZE,1990,UNDP-HDI-IHDI-INEQ-INC
DEU,1990,UNDP-HDI-IHDI-INEQ-INC
DNK,1990,UNDP-HDI-IHDI-INEQ-INC
ESP,1990,UNDP-HDI-IHDI-INEQ-INC
EST,1990,UNDP-HDI-IHDI-INEQ-INC
FIN,1990,UNDP-HDI-IHDI-INEQ-INC
FRA,1990,UNDP-HDI-IHDI-INEQ-INC
GRC,1990,UNDP-HDI-IHDI-INEQ-INC
HRV,1990,UNDP-HDI-IHDI-INEQ-INC
HUN,1990,UNDP-HDI-IHDI-INEQ-INC
IRL,1990,UNDP-HDI-IHDI-INEQ-INC
ITA,1990,UNDP-HDI-IHDI-INEQ-INC
LTU,1990,UNDP-HDI-IHDI-INEQ-INC
LUX,1990,UNDP-HDI-IHDI-INEQ-INC
LVA,1990,UNDP-HDI-IHDI-INEQ-INC
MLT,1990,UNDP-HDI-IHDI-INEQ-INC
NLD,1990,UNDP-HDI-IHDI-INEQ-INC
POL,1990,UNDP-HDI-IHDI-INEQ-INC
PRT,1990,UNDP-HDI-IHDI-INEQ-INC
ROU,1990,UNDP-HDI-IHDI-INEQ-INC
SVK,1990,UNDP-HDI-IHDI-INEQ-INC
SVN,1990,UNDP-HDI-IHDI-INEQ-INC
SWE,1990,UNDP-HDI-IHDI-INEQ-INC
AUT,1991,UNDP-HDI-IHDI-INEQ-INC
BEL,1991,UNDP-HDI-IHDI-INEQ-INC
BGR,1991,UNDP-HDI-IHDI-INEQ-INC
CYP,1991,UNDP-HDI-IHDI-INEQ-INC
CZE,1991,UNDP-HDI-IHDI-INEQ-INC
DEU,1991,UNDP-HDI-IHDI-INEQ-INC
DNK,1991,UNDP-HDI-IHDI-INEQ-INC
ESP,1991,UNDP-HDI-IHDI-INEQ-INC
EST,1991,UNDP-HDI-IHDI-INEQ-INC
FIN,1991,UNDP-HDI-IHDI-INEQ-INC
FRA,1991,UNDP-HDI-IHDI-INEQ-INC
GRC,1991,UNDP-HDI-IHDI-INEQ-INC
HRV,1991,UNDP-HDI-IHDI-INEQ-INC
HUN,1991,UNDP-HDI-IHDI-INEQ-INC
IRL,1991,UNDP-HDI-IHDI-INEQ-INC
ITA,1991,UNDP-HDI-IHDI-INEQ-INC
LTU,1991,UNDP-HDI-IHDI-INEQ-INC
LUX,1991,UNDP-HDI-IHDI-INEQ-INC
LVA,1991,UNDP-HDI-IHDI-INEQ-INC
MLT,1991,UNDP-HDI-IHDI-INEQ-INC
NLD,1991,UNDP-HDI-IHDI-INEQ-INC
POL,1991,UNDP-HDI-IHDI-INEQ-INC
PRT,1991,UNDP-HDI-IHDI-INEQ-INC
ROU,1991,UNDP-HDI-IHDI-INEQ-INC
SVK,1991,UNDP-HDI-IHDI-INEQ-INC
SVN,1991,UNDP-HDI-IHDI-INEQ-INC
SWE,1991,UNDP-HDI-IHDI-INEQ-INC
AUT,1992,UNDP-HDI-IHDI-INEQ-INC
BEL,1992,UNDP-HDI-IHDI-INEQ-INC
BGR,1992,UNDP-HDI-IHDI-INEQ-INC
CYP,1992,UNDP-HDI-IHDI-INEQ-INC
CZE,1992,UNDP-HDI-IHDI-INEQ-INC
DEU,1992,UNDP-HDI-IHDI-INEQ-INC
DNK,1992,UNDP-HDI-IHDI-INEQ-INC
ESP,1992,UNDP-HDI-IHDI-INEQ-INC
EST,1992,UNDP-HDI-IHDI-INEQ-INC
FIN,1992,UNDP-HDI-IHDI-INEQ-INC
FRA,1992,UNDP-HDI-IHDI-INEQ-INC
GRC,1992,UNDP-HDI-IHDI-INEQ-INC
HRV,1992,UNDP-HDI-IHDI-INEQ-INC
HUN,1992,UNDP-HDI-IHDI-INEQ-INC
IRL,1992,UNDP-HDI-IHDI-INEQ-INC
ITA,1992,UNDP-HDI-IHDI-INEQ-INC
LTU,1992,UNDP-HDI-IHDI-INEQ-INC
LUX,1992,UNDP-HDI-IHDI-INEQ-INC
LVA,1992,UNDP-HDI-IHDI-INEQ-INC
MLT,1992,UNDP-HDI-IHDI-INEQ-INC
NLD,1992,UNDP-HDI-IHDI-INEQ-INC
POL,1992,UNDP-HDI-IHDI-INEQ-INC
PRT,1992,UNDP-HDI-IHDI-INEQ-INC
ROU,1992,UNDP-HDI-IHDI-INEQ-INC
SVK,1992,UNDP-HDI-IHDI-INEQ-INC
SVN,1992,UNDP-HDI-IHDI-INEQ-INC
SWE,1992,UNDP-HDI-IHDI-INEQ-INC
AUT,1993,UNDP-HDI-IHDI-INEQ-INC
BEL,1993,UNDP-HDI-IHDI-INEQ-INC
BGR,1993,UNDP-HDI-IHDI-INEQ-INC
CYP,1993,UNDP-HDI-IHDI-INEQ-INC
CZE,1993,UNDP-HDI-IHDI-INEQ-INC
DEU,1993,UNDP-HDI-IHDI-INEQ-INC
DNK,1993,UNDP-HDI-IHDI-INEQ-INC
ESP,1993,UNDP-HDI-IHDI-INEQ-INC
EST,1993,UNDP-HDI-IHDI-INEQ-INC
FIN,1993,UNDP-HDI-IHDI-INEQ-INC
FRA,1993,UNDP-HDI-IHDI-INEQ-INC
GRC,1993,UNDP-HDI-IHDI-INEQ-INC
HRV,1993,UNDP-HDI-IHDI-INEQ-INC
HUN,1993,UNDP-HDI-IHDI-INEQ-INC
IRL,1993,UNDP-HDI-IHDI-INEQ-INC
ITA,1993,UNDP-HDI-IHDI-INEQ-INC
LTU,1993,UNDP-HDI-IHDI-INEQ-INC
LUX,1993,UNDP-HDI-IHDI-INEQ-INC
LVA,1993,UNDP-HDI-IHDI-INEQ-INC
MLT,1993,UNDP-HDI-IHDI-INEQ-INC
NLD,1993,UNDP-HDI-IHDI-INEQ-INC
POL,1993,UNDP-HDI-IHDI-INEQ-INC
PRT,1993,UNDP-HDI-IHDI-INEQ-INC
ROU,1993,UNDP-HDI-IHDI-INEQ-INC
SVK,1993,UNDP-HDI-IHDI-INEQ-INC
SVN,1993,UNDP-HDI-IHDI-INEQ-INC
SWE,1993,UNDP-HDI-IHDI-INEQ-INC
AUT,1994,UNDP-HDI-IHDI-INEQ-INC
BEL,1994,UNDP-HDI-IHDI-INEQ-INC
BGR,1994,UNDP-HDI-IHDI-INEQ-INC
CYP,1994,UNDP-HDI-IHDI-INEQ-INC
CZE,1994,UNDP-HDI-IHDI-INEQ-INC
DEU,1994,UNDP-HDI-IHDI-INEQ-INC
DNK,1994,UNDP-HDI-IHDI-INEQ-INC
ESP,1994,UNDP-HDI-IHDI-INEQ-INC
EST,1994,UNDP-HDI-IHDI-INEQ-INC
FIN,1994,UNDP-HDI-IHDI-INEQ-INC
FRA,1994,UNDP-HDI-IHDI-INEQ-INC
GRC,1994,UNDP-HDI-IHDI-INEQ-INC
HRV,1994,UNDP-HDI-IHDI-INEQ-INC
HUN,1994,UNDP-HDI-IHDI-INEQ-INC
IRL,1994,UNDP-HDI-IHDI-INEQ-INC
ITA,1994,UNDP-HDI-IHDI-INEQ-INC
LTU,1994,UNDP-HDI-IHDI-INEQ-INC
LUX,1994,UNDP-HDI-IHDI-INEQ-INC
LVA,1994,UNDP-HDI-IHDI-INEQ-INC
MLT,1994,UNDP-HDI-IHDI-INEQ-INC
NLD,1994,UNDP-HDI-IHDI-INEQ-INC
POL,1994,UNDP-HDI-IHDI-INEQ-INC
PRT,1994,UNDP-HDI-IHDI-INEQ-INC
ROU,1994,UNDP-HDI-IHDI-INEQ-INC
SVK,1994,UNDP-HDI-IHDI-INEQ-INC
SVN,1994,UNDP-HDI-IHDI-INEQ-INC
SWE,1994,UNDP-HDI-IHDI-INEQ-INC
AUT,1995,UNDP-HDI-IHDI-INEQ-INC
BEL,1995,UNDP-HDI-IHDI-INEQ-INC
BGR,1995,UNDP-HDI-IHDI-INEQ-INC
CYP,1995,UNDP-HDI-IHDI-INEQ-INC
CZE,1995,UNDP-HDI-IHDI-INEQ-INC
DEU,1995,UNDP-HDI-IHDI-INEQ-INC
DNK,1995,UNDP-HDI-IHDI-INEQ-INC
ESP,1995,UNDP-HDI-IHDI-INEQ-INC
EST,1995,UNDP-HDI-IHDI-INEQ-INC
FIN,1995,UNDP-HDI-IHDI-INEQ-INC
FRA,1995,UNDP-HDI-IHDI-INEQ-INC
GRC,1995,UNDP-HDI-IHDI-INEQ-INC
HRV,1995,UNDP-HDI-IHDI-INEQ-INC
HUN,1995,UNDP-HDI-IHDI-INEQ-INC
IRL,1995,UNDP-HDI-IHDI-INEQ-INC
ITA,1995,UNDP-HDI-IHDI-INEQ-INC
LTU,1995,UNDP-HDI-IHDI-INEQ-INC
LUX,1995,UNDP-HDI-IHDI-INEQ-INC
LVA,1995,UNDP-HDI-IHDI-INEQ-INC
MLT,1995,UNDP-HDI-IHDI-INEQ-INC
NLD,1995,UNDP-HDI-IHDI-INEQ-INC
POL,1995,UNDP-HDI-IHDI-INEQ-INC
PRT,1995,UNDP-HDI-IHDI-INEQ-INC
ROU,1995,UNDP-HDI-IHDI-INEQ-INC
SVK,1995,UNDP-HDI-IHDI-INEQ-INC
SVN,1995,UNDP-HDI-IHDI-INEQ-INC
SWE,1995,UNDP-HDI-IHDI-INEQ-INC
AUT,1996,UNDP-HDI-IHDI-INEQ-INC
BEL,1996,UNDP-HDI-IHDI-INEQ-INC
BGR,1996,UNDP-HDI-IHDI-INEQ-INC
CYP,1996,UNDP-HDI-IHDI-INEQ-INC
CZE,1996,UNDP-HDI-IHDI-INEQ-INC
DEU,1996,UNDP-HDI-IHDI-INEQ-INC
DNK,1996,UNDP-HDI-IHDI-INEQ-INC
ESP,1996,UNDP-HDI-IHDI-INEQ-INC
EST,1996,UNDP-HDI-IHDI-INEQ-INC
FIN,1996,UNDP-HDI-IHDI-INEQ-INC
FRA,1996,UNDP-HDI-IHDI-INEQ-INC
GRC,1996,UNDP-HDI-IHDI-INEQ-INC
HRV,1996,UNDP-HDI-IHDI-INEQ-INC
HUN,1996,UNDP-HDI-IHDI-INEQ-INC
IRL,1996,UNDP-HDI-IHDI-INEQ-INC
ITA,1996,UNDP-HDI-IHDI-INEQ-INC
LTU,1996,UNDP-HDI-IHDI-INEQ-INC
LUX,1996,UNDP-HDI-IHDI-INEQ-INC
LVA,1996,UNDP-HDI-IHDI-INEQ-INC
MLT,1996,UNDP-HDI-IHDI-INEQ-INC
NLD,1996,UNDP-HDI-IHDI-INEQ-INC
POL,1996,UNDP-HDI-IHDI-INEQ-INC
PRT,1996,UNDP-HDI-IHDI-INEQ-INC
ROU,1996,UNDP-HDI-IHDI-INEQ-INC
SVK,1996,UNDP-HDI-IHDI-INEQ-INC
SVN,1996,UNDP-HDI-IHDI-INEQ-INC
SWE,1996,UNDP-HDI-IHDI-INEQ-INC
AUT,1997,UNDP-HDI-IHDI-INEQ-INC
BEL,1997,UNDP-HDI-IHDI-INEQ-INC
BGR,1997,UNDP-HDI-IHDI-INEQ-INC
CYP,1997,UNDP-HDI-IHDI-INEQ-INC
CZE,1997,UNDP-HDI-IHDI-INEQ-INC
DEU,1997,UNDP-HDI-IHDI-INEQ-INC
DNK,1997,UNDP-HDI-IHDI-INEQ-INC
ESP,1997,UNDP-HDI-IHDI-INEQ-INC
EST,1997,UNDP-HDI-IHDI-INEQ-INC
FIN,1997,UNDP-HDI-IHDI-INEQ-INC
FRA,1997,UNDP-HDI-IHDI-INEQ-INC
GRC,1997,UNDP-HDI-IHDI-INEQ-INC
HRV,1997,UNDP-HDI-IHDI-INEQ-INC
HUN,1997,UNDP-HDI-IHDI-INEQ-INC
